
v1	v2	v3	v4	v5	v6	v7	v8	time
0.0027202	0.0044308	-0.14533	-0.0099712	-0.0627537	-0.0644301	-0.0414026	0.0038659	6028.94
0.0026843	0.0043909	-0.1439328	-0.0099364	-0.0621716	-0.0637741	-0.0410419	0.0038967	6041.65
0.0027782	0.0042755	-0.1425404	-0.0099559	-0.0615703	-0.0632241	-0.0406168	0.0038842	6054.37
0.0025921	0.0042712	-0.1411841	-0.0099421	-0.061015	-0.0626087	-0.0402302	0.0038403	6067.06
0.0025648	0.0042636	-0.1398711	-0.009921	-0.0604587	-0.0620156	-0.0398788	0.0039967	6079.78
0.0025665	0.0042182	-0.1385929	-0.0099707	-0.0599324	-0.0614784	-0.0395269	0.0038792	6092.49
0.0025772	0.004193	-0.13734	-0.0099339	-0.0593752	-0.0609136	-0.0391937	0.0040768	6105.23
0.0025557	0.0041212	-0.1361098	-0.0099129	-0.0588681	-0.0603876	-0.0388158	0.0040095	6117.96
0.002486	0.0040857	-0.1349297	-0.0099695	-0.0583122	-0.0598355	-0.0384887	0.0040371	6130.68
0.0024911	0.0040891	-0.1338057	-0.0099488	-0.057784	-0.0594027	-0.0381701	0.0040253	6143.37
0.0024663	0.0040066	-0.132635	-0.0099257	-0.0573628	-0.0588027	-0.0378528	0.0037158	6156.1
0.0024845	0.004009	-0.1315708	-0.009992	-0.0568745	-0.0583608	-0.0375146	0.0040096	6168.85
