
v1	v2	v3	v4	v5	v6	v7	v8	time
0.0020736	0.0045618	-0.1958282	-0.0099588	-0.084408	-0.0868091	-0.0549965	0.0032438	6005.95
0.0021019	0.0045859	-0.1948419	-0.0099386	-0.0840117	-0.0863725	-0.0547843	0.0032461	6018.67
0.0021286	0.0045726	-0.1938799	-0.0099686	-0.0836297	-0.085989	-0.0544758	0.003262	6031.37
0.0022146	0.0045568	-0.1929375	-0.0099549	-0.0832085	-0.0855951	-0.054236	0.0032841	6044.07
0.0021713	0.0045554	-0.1919836	-0.0099351	-0.082828	-0.0851816	-0.0539821	0.0033028	6056.79
0.0021837	0.0045776	-0.1911021	-0.0099681	-0.0824581	-0.0847923	-0.0537355	0.0033201	6069.48
0.0022174	0.0045739	-0.1901674	-0.009978	-0.0820631	-0.0843927	-0.0534663	0.0033435	6082.18
0.0022179	0.0045688	-0.1892059	-0.0099323	-0.0816662	-0.0839468	-0.0531995	0.0033323	6094.93
0.0022533	0.004532	-0.1882716	-0.0099604	-0.0812951	-0.083569	-0.0529789	0.0033465	6107.65
0.0022679	0.0045384	-0.1873291	-0.0099354	-0.0808802	-0.0831076	-0.0527042	0.0033747	6120.35
0.0022336	0.0045543	-0.1863585	-0.0099423	-0.0805169	-0.0827255	-0.0524426	0.0033913	6133.1
0.0022742	0.0045475	-0.1854292	-0.009943	-0.0801097	-0.0823107	-0.0522026	0.0034142	6145.85
0.002255	0.0045422	-0.1844742	-0.0099228	-0.0797023	-0.081926	-0.051935	0.0034091	6158.62
0.0022706	0.0045492	-0.1835348	-0.0099844	-0.079294	-0.0815116	-0.0517119	0.0034088	6171.32
0.0022911	0.0045347	-0.1825818	-0.0099582	-0.0789262	-0.0810772	-0.0514035	0.0034233	6184.04
0.0023369	0.0044948	-0.1816889	-0.0099127	-0.078538	-0.0807169	-0.051204	0.0034618	6196.75
0.0022812	0.0045208	-0.1808745	-0.009975	-0.0781659	-0.0803224	-0.0509343	0.0034764	6209.44
0.0023337	0.0044806	-0.1799716	-0.0099466	-0.0778499	-0.079968	-0.0507023	0.0034779	6222.19
0.0022867	0.0045346	-0.1790841	-0.0099802	-0.0774801	-0.079628	-0.0505144	0.0034831	6234.92
0.0022894	0.0044701	-0.1782697	-0.009953	-0.0771545	-0.0792342	-0.0502665	0.0035205	6247.63
0.0023106	0.0044688	-0.1775794	-0.0099515	-0.076823	-0.0789107	-0.0500405	0.0035245	6260.34
0.0023306	0.0044368	-0.1768361	-0.0099278	-0.0764902	-0.0785472	-0.0498762	0.0035271	6273.09
0.0023797	0.0044286	-0.1760916	-0.0099266	-0.0762078	-0.0781917	-0.0496478	0.0035316	6285.83
0.0023844	0.0044314	-0.175316	-0.0099598	-0.0758813	-0.0778796	-0.0494378	0.0035383	6298.61
0.0023668	0.0044035	-0.1746001	-0.0099535	-0.0755686	-0.0775844	-0.0492569	0.0035364	6311.34
0.002378	0.0044133	-0.1737982	-0.0099483	-0.0752411	-0.0772236	-0.0490365	0.0035595	6324.06
0.0023799	0.0044098	-0.1729678	-0.0099079	-0.0748784	-0.0768737	-0.0488597	0.0035869	6336.77
0.0023879	0.0043992	-0.1721985	-0.0099813	-0.0745583	-0.0765183	-0.0485816	0.003575	6349.48
0.0023603	0.0043984	-0.1713803	-0.0099474	-0.0741818	-0.0761731	-0.0483621	0.0035974	6362.2
0.002325	0.0043968	-0.1703987	-0.0099748	-0.0737826	-0.0757445	-0.0480902	0.0036107	6374.93
0.0023725	0.0043986	-0.1694815	-0.0099643	-0.0733408	-0.0753169	-0.0478075	0.0036091	6387.68
0.0023781	0.0043468	-0.1683321	-0.0099523	-0.0729014	-0.0748052	-0.047515	0.0036597	6400.42
0.002395	0.0043299	-0.1672502	-0.009935	-0.072432	-0.0742874	-0.0471685	0.0036585	6413.17
0.0023849	0.0043531	-0.1661007	-0.0099514	-0.0719204	-0.0738138	-0.0468729	0.0036611	6425.92
0.0023938	0.0043411	-0.164936	-0.0099335	-0.0714472	-0.0732912	-0.0465453	0.0036842	6438.7
0.0024069	0.0042856	-0.1637507	-0.0099666	-0.0709433	-0.0727296	-0.0462175	0.0036832	6451.43
0.0023997	0.0042875	-0.1625999	-0.0099381	-0.0703631	-0.0722272	-0.0459016	0.0037061	6464.18
0.0024119	0.0042789	-0.1613864	-0.0099644	-0.0698852	-0.0716687	-0.0455659	0.003728	6476.86
0.0024394	0.0042615	-0.1601672	-0.0099168	-0.069416	-0.0711526	-0.0452228	0.0036746	6489.57
0.0024133	0.004236	-0.1589442	-0.0099824	-0.0688183	-0.0706086	-0.0448535	0.0037756	6502.26
0.0024197	0.0042022	-0.15766	-0.0099791	-0.0683446	-0.0700576	-0.0445653	0.0037863	6514.94
0.0024387	0.0041908	-0.1564238	-0.009958	-0.0677983	-0.0694525	-0.0442441	0.0037869	6527.68
0.0024235	0.0041567	-0.1552337	-0.0099498	-0.0673273	-0.0689642	-0.043909	0.0038158	6540.41
0.0024518	0.004179	-0.1540559	-0.0099402	-0.0668115	-0.0685008	-0.0435499	0.0038156	6553.11
0.002406	0.004133	-0.1529275	-0.0099554	-0.0663122	-0.0679643	-0.0432759	0.003833	6565.86
0.0024241	0.004096	-0.15179	-0.0099093	-0.0658193	-0.0674464	-0.0429497	0.0038647	6578.55
0.00239	0.0040921	-0.1505875	-0.0099559	-0.065275	-0.066899	-0.0426209	0.0038634	6591.28
0.0023756	0.0041004	-0.1493843	-0.009922	-0.0648124	-0.0663493	-0.0423471	0.0038815	6603.99
0.0024291	0.0040257	-0.1482653	-0.0099578	-0.0642394	-0.0658384	-0.0419907	0.0038745	6616.69
0.0023648	0.0039967	-0.1471096	-0.0099046	-0.0637836	-0.0653441	-0.0416572	0.0039034	6629.37
0.0024115	0.0040121	-0.1459955	-0.0099246	-0.0633094	-0.0648697	-0.0413516	0.0039113	6642.11
0.0024358	0.0040068	-0.144955	-0.0099176	-0.0628889	-0.0644057	-0.0410722	0.0039426	6654.83
0.0023815	0.004013	-0.1438949	-0.0099343	-0.0623857	-0.0639367	-0.0407875	0.0039428	6667.55
0.0024102	0.0039544	-0.1428455	-0.0099323	-0.0619393	-0.0634615	-0.0404935	0.003955	6680.33
0.0023598	0.0039416	-0.1417591	-0.0099474	-0.0614577	-0.0629684	-0.0401888	0.0039825	6693.04
0.002401	0.0039061	-0.1407216	-0.0099527	-0.0610089	-0.0625018	-0.0398974	0.0040094	6705.75
0.0023486	0.0038812	-0.1397038	-0.0099288	-0.0606103	-0.0621023	-0.0396728	0.0039883	6718.5
0.0023704	0.0038855	-0.1387819	-0.0099324	-0.0602222	-0.0617076	-0.0394168	0.0040068	6731.21
0.0023436	0.0038839	-0.1379638	-0.0099539	-0.0598884	-0.0613372	-0.0392058	0.0040212	6743.96
0.0023592	0.0038626	-0.1371714	-0.0099282	-0.0595067	-0.0609773	-0.0389805	0.0040372	6756.68
0.0023484	0.00384	-0.1363435	-0.0099653	-0.0591309	-0.0606177	-0.0387425	0.0040392	6769.42
0.0023736	0.0038157	-0.1355419	-0.0099771	-0.0587897	-0.0602471	-0.0385476	0.0040665	6782.13
0.0023698	0.0038093	-0.1347873	-0.0099331	-0.0584944	-0.0599303	-0.0383016	0.0040629	6794.9
0.0023317	0.0037785	-0.1340862	-0.0099511	-0.0581915	-0.0595988	-0.0381416	0.0040491	6807.64
0.0023164	0.0037768	-0.1333764	-0.0099428	-0.0578613	-0.0593085	-0.0379266	0.0040849	6820.38
0.0023592	0.0037793	-0.132685	-0.0099026	-0.0575743	-0.0589768	-0.0377289	0.0040912	6833.12
0.0023285	0.0037629	-0.1319993	-0.0099384	-0.0572686	-0.0587046	-0.0375587	0.0040961	6845.82
0.0023086	0.0037921	-0.1313409	-0.009934	-0.057016	-0.0583734	-0.0373771	0.0041192	6858.59
0.0023097	0.0037232	-0.1306072	-0.009925	-0.05671	-0.0580683	-0.037168	0.0041193	6871.32
0.0023249	0.0037086	-0.1299044	-0.0099643	-0.0563782	-0.0577524	-0.0369849	0.0041327	6884.04
0.0023123	0.0036844	-0.1292378	-0.0099468	-0.0560862	-0.0574734	-0.0368062	0.0041312	6896.74
0.0022905	0.0036912	-0.1285995	-0.0099694	-0.0558539	-0.0571705	-0.036638	0.0041459	6909.49
0.0023091	0.0036411	-0.1280703	-0.0099534	-0.0556091	-0.0569085	-0.0364941	0.0041336	6922.24
0.0023051	0.0036555	-0.1274517	-0.0099615	-0.0553336	-0.0566506	-0.036331	0.0041541	6934.99
0.0022365	0.0036765	-0.126795	-0.009971	-0.0550428	-0.056436	-0.036159	0.0041522	6947.71
0.0023389	0.0036621	-0.1262561	-0.0100227	-0.0548302	-0.0561273	-0.036003	0.0041785	6960.44
0.0022763	0.0036201	-0.1257256	-0.0099676	-0.054533	-0.0558755	-0.0358119	0.0041825	6973.21
0.0022414	0.0036174	-0.1251774	-0.0099654	-0.0542929	-0.0556367	-0.035688	0.0041737	6985.97
0.002218	0.0035729	-0.1245438	-0.0099032	-0.0540873	-0.0553265	-0.0355277	0.0041976	6998.68
0.0022507	0.0035571	-0.1240022	-0.0099257	-0.0537855	-0.0550645	-0.0353635	0.0042008	7011.41
0.0022394	0.0035794	-0.123278	-0.0099706	-0.0535183	-0.0547909	-0.0351838	0.0043128	7024.11
0.0022324	0.0035572	-0.1226448	-0.0099634	-0.0532189	-0.0544853	-0.0349854	0.0042239	7036.83
0.0022441	0.0035661	-0.1220295	-0.0099541	-0.0529319	-0.0541802	-0.0348027	0.0042538	7049.56
0.0022598	0.0035431	-0.1213561	-0.009949	-0.0526362	-0.053911	-0.0346609	0.004236	7062.3
0.0022276	0.0035003	-0.1206575	-0.0099779	-0.052355	-0.0535779	-0.0344505	0.0042556	7075.02
0.0022092	0.0034919	-0.119985	-0.009941	-0.0520814	-0.0532737	-0.0342734	0.0042682	7087.77
0.0021792	0.0034573	-0.1193842	-0.009944	-0.051798	-0.0529825	-0.0340912	0.0042708	7100.52
0.002194	0.00347	-0.1187491	-0.0099448	-0.0514953	-0.052708	-0.0339102	0.0042781	7113.22
0.0022117	0.0034214	-0.1180595	-0.0099692	-0.0512489	-0.0524703	-0.0337275	0.0042851	7125.95
0.0021926	0.003452	-0.1175031	-0.0099517	-0.0509546	-0.0521988	-0.0335925	0.004289	7138.67
0.0021847	0.0034188	-0.1169454	-0.0099736	-0.0507056	-0.0519687	-0.0334291	0.0042952	7151.42
0.0021857	0.0034339	-0.1164998	-0.0099488	-0.0505243	-0.0517579	-0.0332911	0.0043292	7164.17
0.002217	0.0033967	-0.1160387	-0.0099547	-0.0503595	-0.0515393	-0.0331987	0.0043125	7176.92
0.0021804	0.0034172	-0.1155763	-0.0099557	-0.0501323	-0.0513266	-0.0330577	0.0043274	7189.65
0.00219	0.0033985	-0.115087	-0.0099699	-0.0499069	-0.0510751	-0.0329314	0.0043212	7202.37
0.0021833	0.0033828	-0.1146159	-0.0099669	-0.0497414	-0.0508659	-0.032781	0.0043481	7215.11
0.0021595	0.0033826	-0.1141326	-0.0099468	-0.0495253	-0.0506504	-0.03269	0.0043481	7227.84
0.0021247	0.0033399	-0.1136469	-0.009951	-0.0493635	-0.0504598	-0.0325451	0.0043506	7240.57
0.0021473	0.0033143	-0.1132448	-0.0099238	-0.0491542	-0.0502797	-0.0324175	0.0043674	7253.31
0.0021604	0.0033335	-0.1127501	-0.0099609	-0.0489404	-0.0500208	-0.0322909	0.0043716	7266.06
